image_no,label,prediction,cosine_dist
7.0,60.0,68.0,0.12074851989746094
10.0,60.0,65.0,0.19774186611175537
11.0,60.0,57.0,0.26335692405700684
13.0,60.0,56.0,0.12858617305755615
13.0,60.0,62.0,0.08462119102478027
14.0,60.0,59.0,0.14943742752075195
15.0,60.0,677.0,0.8518704175949097
16.0,60.0,54.0,0.10845935344696045
16.0,60.0,67.0,0.24414896965026855
17.0,60.0,61.0,0.18873941898345947
18.0,60.0,57.0,0.26335692405700684
18.0,60.0,58.0,0.14143937826156616
19.0,60.0,53.0,0.1550445556640625
19.0,60.0,58.0,0.14143937826156616
20.0,60.0,67.0,0.24414896965026855
21.0,60.0,56.0,0.12858617305755615
22.0,60.0,67.0,0.24414896965026855
24.0,60.0,53.0,0.1550445556640625
25.0,60.0,67.0,0.24414896965026855
26.0,60.0,58.0,0.14143937826156616
27.0,60.0,62.0,0.08462119102478027
29.0,60.0,61.0,0.18873941898345947
32.0,60.0,683.0,1.266771674156189
35.0,60.0,63.0,0.22359716892242432
37.0,60.0,56.0,0.12858617305755615
37.0,60.0,61.0,0.18873941898345947
39.0,60.0,57.0,0.26335692405700684
42.0,60.0,57.0,0.26335692405700684
44.0,60.0,54.0,0.10845935344696045
45.0,60.0,68.0,0.12074851989746094
46.0,60.0,63.0,0.22359716892242432
49.0,60.0,62.0,0.08462119102478027
5.0,61.0,62.0,0.11680722236633301
9.0,61.0,62.0,0.11680722236633301
18.0,61.0,62.0,0.11680722236633301
20.0,61.0,60.0,0.09260338544845581
33.0,61.0,60.0,0.09260338544845581
33.0,61.0,62.0,0.11680722236633301
35.0,61.0,62.0,0.11680722236633301
40.0,61.0,55.0,0.33272814750671387
45.0,61.0,62.0,0.11680722236633301
46.0,61.0,60.0,0.09260338544845581
47.0,61.0,52.0,0.2857939600944519
47.0,61.0,60.0,0.09260338544845581
48.0,61.0,30.0,1.0065205097198486
48.0,61.0,58.0,0.5430231690406799
49.0,61.0,583.0,1.0519216060638428
0.0,62.0,61.0,0.04528212547302246
2.0,62.0,61.0,0.04528212547302246
4.0,62.0,61.0,0.04528212547302246
5.0,62.0,60.0,0.047470152378082275
5.0,62.0,67.0,0.3299714922904968
7.0,62.0,61.0,0.04528212547302246
8.0,62.0,54.0,0.16486364603042603
8.0,62.0,58.0,0.2662926912307739
9.0,62.0,57.0,0.5231757760047913
10.0,62.0,61.0,0.04528212547302246
12.0,62.0,60.0,0.047470152378082275
13.0,62.0,67.0,0.3299714922904968
14.0,62.0,60.0,0.047470152378082275
14.0,62.0,61.0,0.04528212547302246
16.0,62.0,61.0,0.04528212547302246
18.0,62.0,61.0,0.04528212547302246
19.0,62.0,61.0,0.04528212547302246
20.0,62.0,60.0,0.047470152378082275
20.0,62.0,61.0,0.04528212547302246
27.0,62.0,58.0,0.2662926912307739
28.0,62.0,61.0,0.04528212547302246
29.0,62.0,60.0,0.047470152378082275
34.0,62.0,61.0,0.04528212547302246
36.0,62.0,61.0,0.04528212547302246
37.0,62.0,67.0,0.3299714922904968
38.0,62.0,61.0,0.04528212547302246
39.0,62.0,67.0,0.3299714922904968
42.0,62.0,54.0,0.16486364603042603
45.0,62.0,50.0,0.5704455375671387
46.0,62.0,61.0,0.04528212547302246
47.0,62.0,109.0,0.9087944626808167
4.0,63.0,21.0,0.4911421537399292
6.0,63.0,870.0,0.516261100769043
16.0,63.0,60.0,0.2220299243927002
21.0,63.0,64.0,0.30453693866729736
30.0,63.0,52.0,0.43578487634658813
30.0,63.0,60.0,0.2220299243927002
39.0,63.0,53.0,0.4922698736190796
41.0,63.0,59.0,0.5007228851318359
43.0,63.0,52.0,0.43578487634658813
43.0,63.0,58.0,0.47282958030700684
44.0,63.0,52.0,0.43578487634658813
0.0,64.0,55.0,0.031348466873168945
3.0,64.0,55.0,0.031348466873168945
5.0,64.0,58.0,0.4718039035797119
6.0,64.0,55.0,0.031348466873168945
7.0,64.0,55.0,0.031348466873168945
8.0,64.0,55.0,0.031348466873168945
11.0,64.0,55.0,0.031348466873168945
14.0,64.0,55.0,0.031348466873168945
15.0,64.0,55.0,0.031348466873168945
15.0,64.0,59.0,0.09089922904968262
17.0,64.0,55.0,0.031348466873168945
21.0,64.0,55.0,0.031348466873168945
23.0,64.0,55.0,0.031348466873168945
25.0,64.0,55.0,0.031348466873168945
26.0,64.0,989.0,0.9464812278747559
26.0,64.0,990.0,1.0852699279785156
29.0,64.0,55.0,0.031348466873168945
30.0,64.0,313.0,0.6505348682403564
31.0,64.0,55.0,0.031348466873168945
31.0,64.0,59.0,0.09089922904968262
35.0,64.0,990.0,1.0852699279785156
36.0,64.0,55.0,0.031348466873168945
37.0,64.0,55.0,0.031348466873168945
38.0,64.0,55.0,0.031348466873168945
40.0,64.0,55.0,0.031348466873168945
42.0,64.0,55.0,0.031348466873168945
43.0,64.0,55.0,0.031348466873168945
44.0,64.0,55.0,0.031348466873168945
45.0,64.0,55.0,0.031348466873168945
46.0,64.0,55.0,0.031348466873168945
47.0,64.0,60.0,0.07424116134643555
49.0,64.0,55.0,0.031348466873168945
49.0,64.0,59.0,0.09089922904968262
4.0,65.0,62.0,0.3882265090942383
9.0,65.0,56.0,0.3226540684700012
10.0,65.0,57.0,0.35428887605667114
11.0,65.0,977.0,0.4661387801170349
12.0,65.0,390.0,0.18637847900390625
13.0,65.0,973.0,0.3800499439239502
20.0,65.0,390.0,0.18637847900390625
21.0,65.0,53.0,0.23529911041259766
21.0,65.0,56.0,0.3226540684700012
24.0,65.0,6.0,0.4280586242675781
26.0,65.0,61.0,0.5309191942214966
26.0,65.0,62.0,0.3882265090942383
29.0,65.0,55.0,0.7340402603149414
31.0,65.0,397.0,0.6367083787918091
37.0,65.0,390.0,0.18637847900390625
42.0,65.0,56.0,0.3226540684700012
43.0,65.0,58.0,0.08263605833053589
46.0,65.0,327.0,0.26058387756347656
1.0,66.0,68.0,0.01061558723449707
3.0,66.0,60.0,0.1310209035873413
4.0,66.0,68.0,0.01061558723449707
6.0,66.0,68.0,0.01061558723449707
7.0,66.0,68.0,0.01061558723449707
8.0,66.0,54.0,0.16416287422180176
11.0,66.0,68.0,0.01061558723449707
12.0,66.0,67.0,0.2365385890007019
12.0,66.0,68.0,0.01061558723449707
13.0,66.0,68.0,0.01061558723449707
15.0,66.0,68.0,0.01061558723449707
16.0,66.0,60.0,0.1310209035873413
17.0,66.0,34.0,0.8154858946800232
19.0,66.0,68.0,0.01061558723449707
21.0,66.0,68.0,0.01061558723449707
23.0,66.0,120.0,0.6518311500549316
24.0,66.0,68.0,0.01061558723449707
25.0,66.0,68.0,0.01061558723449707
26.0,66.0,54.0,0.16416287422180176
27.0,66.0,68.0,0.01061558723449707
28.0,66.0,68.0,0.01061558723449707
29.0,66.0,327.0,0.7793197631835938
31.0,66.0,60.0,0.1310209035873413
33.0,66.0,67.0,0.2365385890007019
34.0,66.0,68.0,0.01061558723449707
35.0,66.0,68.0,0.01061558723449707
36.0,66.0,68.0,0.01061558723449707
38.0,66.0,68.0,0.01061558723449707
39.0,66.0,68.0,0.01061558723449707
40.0,66.0,68.0,0.01061558723449707
41.0,66.0,68.0,0.01061558723449707
43.0,66.0,68.0,0.01061558723449707
45.0,66.0,54.0,0.16416287422180176
48.0,66.0,62.0,0.20135855674743652
49.0,66.0,68.0,0.01061558723449707
2.0,67.0,60.0,0.10446184873580933
3.0,67.0,54.0,0.17802047729492188
3.0,67.0,60.0,0.10446184873580933
8.0,67.0,49.0,0.7041562795639038
10.0,67.0,68.0,0.08366173505783081
11.0,67.0,68.0,0.08366173505783081
12.0,67.0,54.0,0.17802047729492188
12.0,67.0,62.0,0.15422821044921875
18.0,67.0,68.0,0.08366173505783081
19.0,67.0,66.0,0.1333337426185608
19.0,67.0,68.0,0.08366173505783081
20.0,67.0,491.0,0.8187071681022644
21.0,67.0,68.0,0.08366173505783081
22.0,67.0,269.0,0.9386652112007141
22.0,67.0,272.0,0.9604286551475525
24.0,67.0,63.0,0.3001147508621216
28.0,67.0,60.0,0.10446184873580933
31.0,67.0,68.0,0.08366173505783081
36.0,67.0,66.0,0.1333337426185608
37.0,67.0,54.0,0.17802047729492188
38.0,67.0,68.0,0.08366173505783081
44.0,67.0,68.0,0.08366173505783081
0.0,68.0,66.0,0.0034639835357666016
1.0,68.0,54.0,0.13996493816375732
1.0,68.0,66.0,0.0034639835357666016
2.0,68.0,66.0,0.0034639835357666016
3.0,68.0,66.0,0.0034639835357666016
4.0,68.0,66.0,0.0034639835357666016
5.0,68.0,66.0,0.0034639835357666016
6.0,68.0,361.0,1.3779473304748535
7.0,68.0,66.0,0.0034639835357666016
8.0,68.0,66.0,0.0034639835357666016
9.0,68.0,66.0,0.0034639835357666016
10.0,68.0,328.0,0.9077386856079102
11.0,68.0,66.0,0.0034639835357666016
12.0,68.0,66.0,0.0034639835357666016
13.0,68.0,66.0,0.0034639835357666016
14.0,68.0,66.0,0.0034639835357666016
15.0,68.0,66.0,0.0034639835357666016
16.0,68.0,66.0,0.0034639835357666016
17.0,68.0,45.0,0.5728573799133301
18.0,68.0,66.0,0.0034639835357666016
19.0,68.0,66.0,0.0034639835357666016
20.0,68.0,66.0,0.0034639835357666016
21.0,68.0,66.0,0.0034639835357666016
22.0,68.0,66.0,0.0034639835357666016
23.0,68.0,66.0,0.0034639835357666016
24.0,68.0,60.0,0.10093098878860474
25.0,68.0,66.0,0.0034639835357666016
26.0,68.0,66.0,0.0034639835357666016
28.0,68.0,54.0,0.13996493816375732
29.0,68.0,54.0,0.13996493816375732
30.0,68.0,66.0,0.0034639835357666016
31.0,68.0,66.0,0.0034639835357666016
32.0,68.0,63.0,0.5089461803436279
33.0,68.0,66.0,0.0034639835357666016
35.0,68.0,66.0,0.0034639835357666016
36.0,68.0,66.0,0.0034639835357666016
37.0,68.0,67.0,0.15268099308013916
39.0,68.0,67.0,0.15268099308013916
40.0,68.0,66.0,0.0034639835357666016
41.0,68.0,66.0,0.0034639835357666016
42.0,68.0,54.0,0.13996493816375732
43.0,68.0,66.0,0.0034639835357666016
44.0,68.0,66.0,0.0034639835357666016
45.0,68.0,66.0,0.0034639835357666016
46.0,68.0,66.0,0.0034639835357666016
47.0,68.0,66.0,0.0034639835357666016
48.0,68.0,66.0,0.0034639835357666016
49.0,68.0,66.0,0.0034639835357666016
43.0,69.0,79.0,0.6962214708328247
2.0,70.0,325.0,0.7242231369018555
4.0,70.0,77.0,0.2270747423171997
5.0,70.0,313.0,0.2693997621536255
19.0,70.0,313.0,0.2693997621536255
31.0,70.0,310.0,0.5005477070808411
38.0,70.0,69.0,0.8929707407951355
41.0,70.0,77.0,0.2270747423171997
49.0,70.0,310.0,0.5005477070808411
3.0,71.0,78.0,0.41017699241638184
14.0,71.0,928.0,1.4079684019088745
14.0,71.0,960.0,1.3777084350585938
17.0,71.0,69.0,0.39653855562210083
37.0,71.0,78.0,0.41017699241638184
46.0,71.0,310.0,0.8729854822158813
1.0,72.0,74.0,0.009147167205810547
2.0,72.0,74.0,0.009147167205810547
3.0,72.0,74.0,0.009147167205810547
4.0,72.0,74.0,0.009147167205810547
5.0,72.0,74.0,0.009147167205810547
10.0,72.0,74.0,0.009147167205810547
13.0,72.0,70.0,0.20621240139007568
14.0,72.0,74.0,0.009147167205810547
15.0,72.0,74.0,0.009147167205810547
17.0,72.0,74.0,0.009147167205810547
18.0,72.0,74.0,0.009147167205810547
19.0,72.0,74.0,0.009147167205810547
20.0,72.0,74.0,0.009147167205810547
22.0,72.0,74.0,0.009147167205810547
23.0,72.0,74.0,0.009147167205810547
24.0,72.0,74.0,0.009147167205810547
25.0,72.0,74.0,0.009147167205810547
26.0,72.0,74.0,0.009147167205810547
27.0,72.0,74.0,0.009147167205810547
28.0,72.0,74.0,0.009147167205810547
29.0,72.0,74.0,0.009147167205810547
31.0,72.0,74.0,0.009147167205810547
32.0,72.0,70.0,0.20621240139007568
32.0,72.0,74.0,0.009147167205810547
33.0,72.0,74.0,0.009147167205810547
34.0,72.0,74.0,0.009147167205810547
38.0,72.0,74.0,0.009147167205810547
39.0,72.0,74.0,0.009147167205810547
41.0,72.0,74.0,0.009147167205810547
43.0,72.0,74.0,0.009147167205810547
44.0,72.0,74.0,0.009147167205810547
46.0,72.0,74.0,0.009147167205810547
48.0,72.0,74.0,0.009147167205810547
49.0,72.0,74.0,0.009147167205810547
0.0,73.0,77.0,0.07971018552780151
1.0,73.0,74.0,0.04211878776550293
2.0,73.0,74.0,0.04211878776550293
3.0,73.0,74.0,0.04211878776550293
5.0,73.0,75.0,0.1903001070022583
6.0,73.0,72.0,0.20727139711380005
8.0,73.0,74.0,0.04211878776550293
10.0,73.0,74.0,0.04211878776550293
12.0,73.0,77.0,0.07971018552780151
13.0,73.0,74.0,0.04211878776550293
14.0,73.0,315.0,0.7450870275497437
15.0,73.0,77.0,0.07971018552780151
17.0,73.0,74.0,0.04211878776550293
20.0,73.0,815.0,0.0970950722694397
22.0,73.0,74.0,0.04211878776550293
23.0,73.0,74.0,0.04211878776550293
23.0,73.0,77.0,0.07971018552780151
25.0,73.0,815.0,0.0970950722694397
26.0,73.0,815.0,0.0970950722694397
27.0,73.0,75.0,0.1903001070022583
28.0,73.0,74.0,0.04211878776550293
28.0,73.0,815.0,0.0970950722694397
29.0,73.0,77.0,0.07971018552780151
30.0,73.0,314.0,0.40210211277008057
31.0,73.0,74.0,0.04211878776550293
32.0,73.0,77.0,0.07971018552780151
33.0,73.0,74.0,0.04211878776550293
37.0,73.0,74.0,0.04211878776550293
37.0,73.0,815.0,0.0970950722694397
38.0,73.0,70.0,0.1308233141899109
38.0,73.0,74.0,0.04211878776550293
39.0,73.0,74.0,0.04211878776550293
40.0,73.0,75.0,0.1903001070022583
41.0,73.0,77.0,0.07971018552780151
42.0,73.0,74.0,0.04211878776550293
44.0,73.0,74.0,0.04211878776550293
47.0,73.0,74.0,0.04211878776550293
48.0,73.0,74.0,0.04211878776550293
49.0,73.0,77.0,0.07971018552780151
1.0,74.0,73.0,0.040388405323028564
2.0,74.0,72.0,0.29242706298828125
4.0,74.0,72.0,0.29242706298828125
5.0,74.0,815.0,0.03990417718887329
7.0,74.0,616.0,0.9533886909484863
9.0,74.0,72.0,0.29242706298828125
12.0,74.0,72.0,0.29242706298828125
13.0,74.0,72.0,0.29242706298828125
18.0,74.0,73.0,0.040388405323028564
18.0,74.0,77.0,0.08080172538757324
20.0,74.0,75.0,0.4415854215621948
21.0,74.0,72.0,0.29242706298828125
22.0,74.0,72.0,0.29242706298828125
24.0,74.0,72.0,0.29242706298828125
26.0,74.0,73.0,0.040388405323028564
29.0,74.0,317.0,0.5485723614692688
32.0,74.0,73.0,0.040388405323028564
33.0,74.0,72.0,0.29242706298828125
34.0,74.0,72.0,0.29242706298828125
36.0,74.0,72.0,0.29242706298828125
38.0,74.0,72.0,0.29242706298828125
39.0,74.0,72.0,0.29242706298828125
40.0,74.0,815.0,0.03990417718887329
41.0,74.0,73.0,0.040388405323028564
43.0,74.0,72.0,0.29242706298828125
3.0,75.0,712.0,1.520823359489441
12.0,75.0,70.0,0.1580689549446106
23.0,75.0,71.0,0.6284464597702026
33.0,75.0,73.0,0.08385103940963745
33.0,75.0,74.0,0.28259599208831787
40.0,75.0,73.0,0.08385103940963745
42.0,75.0,310.0,0.16812944412231445
21.0,76.0,77.0,0.17942237854003906
27.0,76.0,77.0,0.17942237854003906
38.0,76.0,77.0,0.17942237854003906
47.0,76.0,77.0,0.17942237854003906
48.0,76.0,77.0,0.17942237854003906
3.0,77.0,74.0,0.08673787117004395
6.0,77.0,73.0,0.037163734436035156
7.0,77.0,76.0,0.0718798041343689
8.0,77.0,73.0,0.037163734436035156
10.0,77.0,73.0,0.037163734436035156
11.0,77.0,73.0,0.037163734436035156
12.0,77.0,75.0,0.18605947494506836
15.0,77.0,73.0,0.037163734436035156
19.0,77.0,42.0,0.8490742444992065
21.0,77.0,70.0,0.13982760906219482
24.0,77.0,72.0,0.25570136308670044
24.0,77.0,74.0,0.08673787117004395
29.0,77.0,76.0,0.0718798041343689
33.0,77.0,75.0,0.18605947494506836
34.0,77.0,73.0,0.037163734436035156
35.0,77.0,313.0,0.449684739112854
41.0,77.0,73.0,0.037163734436035156
44.0,77.0,310.0,0.5157790184020996
46.0,77.0,70.0,0.13982760906219482
47.0,77.0,73.0,0.037163734436035156
0.0,78.0,312.0,1.473259449005127
6.0,78.0,71.0,0.43154966831207275
7.0,78.0,304.0,0.6046082377433777
9.0,78.0,72.0,1.4657549858093262
9.0,78.0,74.0,0.5820243954658508
18.0,78.0,71.0,0.43154966831207275
20.0,78.0,551.0,1.3651607036590576
21.0,78.0,72.0,1.4657549858093262
21.0,78.0,74.0,0.5820243954658508
23.0,78.0,70.0,0.4915883541107178
28.0,78.0,73.0,0.18389683961868286
37.0,78.0,70.0,0.4915883541107178
47.0,78.0,302.0,0.36847102642059326
27.0,79.0,327.0,0.790962815284729
28.0,79.0,126.0,0.25784265995025635
36.0,79.0,52.0,0.5287398099899292
39.0,79.0,506.0,0.6700193881988525
44.0,79.0,506.0,0.6700193881988525
6.0,80.0,82.0,0.24649429321289062
10.0,80.0,81.0,0.2260878086090088
18.0,80.0,83.0,0.20854252576828003
23.0,80.0,82.0,0.24649429321289062
23.0,80.0,86.0,0.31675541400909424
37.0,80.0,82.0,0.24649429321289062
44.0,80.0,82.0,0.24649429321289062
7.0,81.0,21.0,0.6081218719482422
10.0,81.0,82.0,0.1125255823135376
14.0,81.0,85.0,0.20822548866271973
14.0,81.0,86.0,0.08792984485626221
27.0,81.0,82.0,0.1125255823135376
29.0,81.0,82.0,0.1125255823135376
30.0,81.0,336.0,0.4331652522087097
35.0,81.0,89.0,0.42178672552108765
35.0,81.0,132.0,0.9751325249671936
46.0,81.0,139.0,0.6869743466377258
48.0,81.0,102.0,0.9099089503288269
15.0,82.0,8.0,0.14592641592025757
19.0,82.0,83.0,0.04075556993484497
20.0,82.0,86.0,0.015245676040649414
22.0,82.0,50.0,1.0006351470947266
23.0,82.0,81.0,0.09182369709014893
26.0,82.0,86.0,0.015245676040649414
44.0,82.0,81.0,0.09182369709014893
46.0,82.0,86.0,0.015245676040649414
4.0,83.0,80.0,0.1396317481994629
6.0,83.0,82.0,0.2000945806503296
14.0,83.0,99.0,0.31406939029693604
14.0,83.0,138.0,0.35555773973464966
42.0,83.0,293.0,0.47176098823547363
6.0,84.0,23.0,0.9815801382064819
20.0,84.0,89.0,0.3759869337081909
25.0,84.0,772.0,1.178740382194519
6.0,85.0,86.0,0.06396198272705078
10.0,85.0,709.0,0.9254569411277771
21.0,85.0,86.0,0.06396198272705078
0.0,86.0,82.0,0.00810176134109497
1.0,86.0,85.0,0.08126389980316162
3.0,86.0,82.0,0.00810176134109497
4.0,86.0,82.0,0.00810176134109497
7.0,86.0,82.0,0.00810176134109497
8.0,86.0,82.0,0.00810176134109497
9.0,86.0,82.0,0.00810176134109497
10.0,86.0,82.0,0.00810176134109497
10.0,86.0,85.0,0.08126389980316162
11.0,86.0,82.0,0.00810176134109497
13.0,86.0,82.0,0.00810176134109497
14.0,86.0,82.0,0.00810176134109497
15.0,86.0,85.0,0.08126389980316162
16.0,86.0,82.0,0.00810176134109497
17.0,86.0,82.0,0.00810176134109497
18.0,86.0,85.0,0.08126389980316162
19.0,86.0,82.0,0.00810176134109497
20.0,86.0,82.0,0.00810176134109497
21.0,86.0,82.0,0.00810176134109497
23.0,86.0,82.0,0.00810176134109497
24.0,86.0,82.0,0.00810176134109497
25.0,86.0,82.0,0.00810176134109497
26.0,86.0,82.0,0.00810176134109497
28.0,86.0,82.0,0.00810176134109497
29.0,86.0,82.0,0.00810176134109497
31.0,86.0,82.0,0.00810176134109497
33.0,86.0,82.0,0.00810176134109497
34.0,86.0,82.0,0.00810176134109497
37.0,86.0,82.0,0.00810176134109497
38.0,86.0,82.0,0.00810176134109497
39.0,86.0,81.0,0.20825141668319702
40.0,86.0,82.0,0.00810176134109497
41.0,86.0,82.0,0.00810176134109497
42.0,86.0,82.0,0.00810176134109497
44.0,86.0,82.0,0.00810176134109497
45.0,86.0,85.0,0.08126389980316162
47.0,86.0,82.0,0.00810176134109497
48.0,86.0,82.0,0.00810176134109497
49.0,86.0,82.0,0.00810176134109497
28.0,87.0,599.0,1.1148700714111328
17.0,88.0,903.0,0.28721028566360474
21.0,88.0,397.0,1.0649200677871704
34.0,88.0,21.0,1.1537036895751953
48.0,89.0,799.0,1.283195972442627
13.0,90.0,972.0,1.5126399993896484
27.0,90.0,88.0,0.13205742835998535
0.0,91.0,81.0,0.9665505886077881
34.0,91.0,95.0,0.39738523960113525
16.0,92.0,90.0,0.21029233932495117
32.0,92.0,95.0,0.231306254863739
4.0,93.0,130.0,0.7798712253570557
9.0,93.0,18.0,0.3873913288116455
12.0,93.0,96.0,0.09237724542617798
13.0,93.0,134.0,0.908564567565918
21.0,93.0,96.0,0.09237724542617798
27.0,93.0,23.0,0.36841219663619995
31.0,93.0,143.0,0.8968692421913147
32.0,93.0,96.0,0.09237724542617798
49.0,93.0,18.0,0.3873913288116455
13.0,94.0,896.0,0.880204975605011
35.0,94.0,15.0,0.6430807113647461
48.0,94.0,95.0,0.18029868602752686
28.0,95.0,14.0,0.36098790168762207
32.0,95.0,91.0,0.32817763090133667
49.0,95.0,21.0,1.0329642295837402
2.0,96.0,93.0,0.1481473445892334
3.0,96.0,93.0,0.1481473445892334
26.0,96.0,93.0,0.1481473445892334
5.0,97.0,98.0,0.23794150352478027
21.0,97.0,99.0,0.12615633010864258
23.0,97.0,137.0,0.1410732865333557
25.0,97.0,137.0,0.1410732865333557
30.0,97.0,99.0,0.12615633010864258
35.0,97.0,360.0,0.7071428298950195
43.0,97.0,142.0,1.2184290885925293
14.0,98.0,99.0,0.280232310295105
21.0,98.0,137.0,0.16459721326828003
27.0,98.0,143.0,0.19750374555587769
41.0,98.0,97.0,0.12540662288665771
1.0,99.0,143.0,0.8219016194343567
2.0,99.0,82.0,0.33135849237442017
2.0,99.0,86.0,0.5485044717788696
5.0,99.0,144.0,0.33053553104400635
7.0,99.0,144.0,0.33053553104400635
9.0,99.0,21.0,1.0516246557235718
9.0,99.0,134.0,0.1942957639694214
28.0,99.0,130.0,0.331257700920105
39.0,99.0,97.0,0.08699250221252441
41.0,99.0,18.0,0.6201818585395813
21.0,100.0,99.0,0.10769480466842651
1.0,101.0,385.0,0.036036133766174316
4.0,101.0,385.0,0.036036133766174316
6.0,101.0,386.0,0.05728268623352051
8.0,101.0,385.0,0.036036133766174316
11.0,101.0,386.0,0.05728268623352051
14.0,101.0,385.0,0.036036133766174316
16.0,101.0,385.0,0.036036133766174316
17.0,101.0,385.0,0.036036133766174316
19.0,101.0,385.0,0.036036133766174316
20.0,101.0,386.0,0.05728268623352051
27.0,101.0,386.0,0.05728268623352051
31.0,101.0,386.0,0.05728268623352051
32.0,101.0,385.0,0.036036133766174316
33.0,101.0,386.0,0.05728268623352051
34.0,101.0,385.0,0.036036133766174316
35.0,101.0,385.0,0.036036133766174316
35.0,101.0,386.0,0.05728268623352051
37.0,101.0,386.0,0.05728268623352051
38.0,101.0,386.0,0.05728268623352051
40.0,101.0,386.0,0.05728268623352051
41.0,101.0,385.0,0.036036133766174316
43.0,101.0,385.0,0.036036133766174316
44.0,101.0,386.0,0.05728268623352051
45.0,101.0,385.0,0.036036133766174316
46.0,101.0,386.0,0.05728268623352051
48.0,101.0,386.0,0.05728268623352051
49.0,101.0,385.0,0.036036133766174316
1.0,103.0,360.0,0.171004056930542
2.0,103.0,50.0,0.4110748767852783
27.0,103.0,360.0,0.171004056930542
30.0,103.0,360.0,0.171004056930542
32.0,103.0,35.0,0.5515676736831665
39.0,103.0,97.0,0.548017680644989
41.0,103.0,1.0,0.7589711546897888
41.0,103.0,980.0,0.8505733013153076
42.0,103.0,344.0,0.2997622489929199
46.0,103.0,49.0,0.33674871921539307
46.0,103.0,50.0,0.4110748767852783
3.0,104.0,287.0,0.6526085138320923
15.0,104.0,181.0,0.7632945775985718
21.0,104.0,330.0,0.33627772331237793
27.0,104.0,273.0,0.5560880303382874
28.0,104.0,331.0,0.21748918294906616
30.0,104.0,298.0,0.7154250144958496
42.0,104.0,61.0,1.1758003234863281
42.0,104.0,62.0,0.7915588617324829
5.0,105.0,379.0,1.1902766227722168
19.0,105.0,294.0,0.5633291006088257
33.0,105.0,106.0,0.042357563972473145
7.0,106.0,105.0,0.19018298387527466
8.0,106.0,347.0,0.9395206570625305
30.0,106.0,105.0,0.19018298387527466
31.0,106.0,104.0,0.3441193103790283
34.0,106.0,104.0,0.3441193103790283
40.0,106.0,104.0,0.3441193103790283
43.0,106.0,104.0,0.3441193103790283
0.0,107.0,29.0,0.8107120394706726
6.0,107.0,722.0,0.8452770709991455
38.0,107.0,65.0,1.0899690389633179
1.0,108.0,393.0,0.11249697208404541
3.0,108.0,393.0,0.11249697208404541
8.0,108.0,973.0,0.1544802188873291
10.0,108.0,973.0,0.1544802188873291
11.0,108.0,118.0,0.6314984560012817
11.0,108.0,119.0,0.28907740116119385
17.0,108.0,973.0,0.1544802188873291
21.0,108.0,393.0,0.11249697208404541
24.0,108.0,393.0,0.11249697208404541
25.0,108.0,393.0,0.11249697208404541
27.0,108.0,946.0,0.4565638303756714
31.0,108.0,107.0,0.4946135878562927
32.0,108.0,329.0,0.2258317470550537
33.0,108.0,1.0,0.8520325422286987
34.0,108.0,393.0,0.11249697208404541
36.0,108.0,393.0,0.11249697208404541
37.0,108.0,973.0,0.1544802188873291
38.0,108.0,393.0,0.11249697208404541
38.0,108.0,973.0,0.1544802188873291
43.0,108.0,973.0,0.1544802188873291
44.0,108.0,390.0,0.3911277651786804
48.0,108.0,393.0,0.11249697208404541
36.0,109.0,973.0,0.0409395694732666
43.0,109.0,328.0,0.3143717050552368
45.0,109.0,991.0,0.21796834468841553
0.0,110.0,52.0,0.7240469455718994
10.0,110.0,115.0,0.13174045085906982
12.0,110.0,114.0,0.25015175342559814
17.0,110.0,115.0,0.13174045085906982
31.0,110.0,115.0,0.13174045085906982
35.0,110.0,59.0,0.6457319259643555
21.0,111.0,688.0,0.3214135766029358
24.0,111.0,59.0,0.7142877578735352
27.0,111.0,52.0,0.4200546145439148
